Market	QuerySetName	QueryId	Query	Type	Frequency	UserLocation	UserLatLong	UserBoundingBox	TargetLocation	TargetLocationType	TargetLatLong	TargetCircleSizeInMiles
en-us	en-us UnifiedMaps-1410-01	500c654b-341c-5d7f-95d3-4fcde31e9468	2600 Valletta Rd	Address	1	Louisville ,Kentucky ,United States 40205	38.2239,-85.6808	38.5251,-84.8695,37.9507,-86.1878	2600 Valletta Rd, Louisville, KY 40205,United States	PopulatedPlace	38.22579,-85.67724	2
en-us	en-us UnifiedMaps-1410-01	5044253e-4a35-5d05-aeb8-5f387b440acc	9017 south goddard circle, west jordan ut	Address	1	Riverton ,Utah ,United States 84065	40.4767,-111.962	49.8553,-66.9854,23.8702,-127.015	9017 S Goddard Circle, West Jordan, UT 84088,United States	PopulatedPlace	40.58765,-112.00034	2
en-us	en-us UnifiedMaps-1410-01	50906ead-b0cf-5088-b9bf-9528e03b9bbf	219 Sawmill Rd, Huntsville, AL 35811	Address	1	Winchester ,Tennessee ,United States 37398	35.1911,-86.1615	34.95236756,-86.32987976,34.66371105,-86.68144226	219 Sawmill Rd, Huntsville, AL 35811,United States	PopulatedPlace	34.80829,-86.50539	2
en-us	en-us UnifiedMaps-1410-01	50982cc5-bfac-57da-9117-33eeb504c903	6001 Main Street, Mays Landing, New Jersey 08330	Address	1	Avalon ,New Jersey ,United States 08202	39.093,-74.727	39.22906186,-74.55116272,38.95620514,-74.90272522	6001 Main St, Mays Landing, NJ 08330,United States	PopulatedPlace	39.45255,-74.7276	2
en-us	en-us UnifiedMaps-1410-01	50b98499-ce39-5350-a377-00c061cca953	5649 Tish Circle, Olivehurst, CA 95961	Address	1	Chesterfield ,Missouri ,United States 63017	38.6513,-90.5368	39.25405633,-121.40441895,38.98129653,-121.75598145	5649 Tish Circle, Olivehurst, CA 95961,United States	PopulatedPlace	39.11764,-121.58035	2
en-us	en-us UnifiedMaps-1410-01	50cda132-b779-58cb-804b-852a4e11cd79	4648 state route 414 lot 21 beaver dams ny 14812	Address	1	Albany ,New York ,United States	42.6526,-73.7562	42.78179521,-73.58024597,42.52322988,-73.93180847	4648 State Route 414, Beaver Dams, NY 14812	Address	42.2252936661243,-76.9686571508646	2
en-us	en-us UnifiedMaps-1410-01	50d38b03-82a2-565f-b02e-afaf4b4b46f4	14 WIMBLEDON COURT,HILTON HEAD ISLAND,29928	Address	1	Charlotte ,North Carolina ,United States 28205	35.2198,-80.788	35.22142214,-80.78550756,35.21797754,-80.79049647	14 Wimbledon Ct, Hilton Head Island, SC 29928,United States	PopulatedPlace	32.20999,-80.68466	2
en-us	en-us UnifiedMaps-1410-01	50ed89a4-8c6e-597d-8dc2-aa6a16af1346	125 and amsterdam, harlem, ny	Address	1	Chester ,Virginia ,United States	37.3568,-77.4416	37.49665234,-77.26547241,37.21720611,-77.61703491	W 125th St & Amsterdam Ave, New York, NY 10027,United States	PopulatedPlace	40.81337,-73.95627	2
en-us	en-us UnifiedMaps-1410-01	51483d29-9183-5f8b-aad6-3d2798d5556d	lamont ca93241salon10505mainst	Address	1	Bakersfield ,California ,United States 93301	35.3879,-119.024	35.3891,-118.805,35.3157,-119.024	Lamont, CA	PopulatedPlace	35.2683792114258,-118.914360046387	3
en-us	en-us UnifiedMaps-1410-01	5166a18e-9e9c-50a6-b0f0-81d9745cea9d	4305 clayton valley rd, concord. ca	Address	1	Lafayette ,California ,United States 94549	37.9011,-122.117	38.03943889,-121.94137573,37.76202989,-122.29293823	4305 Clayton Rd, Concord, CA 94521,United States	PopulatedPlace	37.96589,-121.9912	2
en-us	en-us UnifiedMaps-1410-01	51ac52d9-0586-5ac3-8273-5d6c9bcaf577	1715 upper scenic dr, felton ca	Address	1	Pleasanton ,California ,United States 94566	37.6655,-121.874	37.80435891,-121.69830322,37.5260645,-122.04986572	1715 Upper Scenic Dr, Felton, CA 95018,United States	PopulatedPlace	37.029,-122.07192	2
en-us	en-us UnifiedMaps-1410-01	51d090dc-e301-577c-afb0-8d66ca769526	1430 3rd Avenue Mankato MN 56001	Address	1	Madison Lake ,Minnesota ,United States 56063	44.2304,-93.803	44.35626013,-93.62754822,44.10435151,-93.97911072	1430 3rd Ave, Mankato, MN 56001,United States	PopulatedPlace	44.18012,-93.99623	2
en-us	en-us UnifiedMaps-1410-01	51d56cc7-db83-5994-8066-372e36ab2e46	95 & ann rd	Address	1	Las Vegas ,Nevada ,United States 89130	36.2549,-115.227	36.39641482,-115.05088806,36.11291667,-115.40245056	95 Ann Rd, Carson, WA 98610,United States	PopulatedPlace	36.2547943340213,-115.22666931	14
en-us	en-us UnifiedMaps-1410-01	51fdeca8-8c1b-541f-941e-71d72ce7322f	180 nelson rd  ithaca, ny	Address	1	Binghamton ,New York ,United States	42.0987,-75.9114	42.22902579,-75.73562622,41.96816974,-76.08718872	180 Nelson Rd, Ithaca, NY 14850,United States	PopulatedPlace	42.38984,-76.47923	2
en-us	en-us UnifiedMaps-1410-01	52195601-b593-593c-ae16-0066caf986f6	907 Madeira, 87124	Address	1	Albuquerque ,New Mexico ,United States	35.0845,-106.651	35.22823325,-106.47537231,34.94054803,-106.82693481	907 Madeira Dr SE, Rio Rancho, NM 87124,United States	PopulatedPlace	35.24335,-106.72495	2
en-us	en-us UnifiedMaps-1410-01	521ebb7b-ea0c-551b-be88-fe03617eebbb	7 Orehill Rd	Address	1	New Fairfield ,Connecticut ,United States 06812	41.4868,-73.4911	41.4046,-72.0008,41.2649,-72.3361	ViewPortCenter	PopulatedPlace	41.3347874510629,-72.16845	36
en-us	en-us UnifiedMaps-1410-01	5221535d-ddd1-5339-a31a-6a7ac24657cd	1155 AT&T Center Pkwy, San Antonio, TX 78219	Address	1	San Antonio ,Texas ,United States	29.4241,-98.4936	29.59375955,-98.2610321,29.28759665,-98.6125946	1155 AT&T Center Pkwy, San Antonio, TX 78219,United States	PopulatedPlace	29.44055,-98.43711	2
en-us	en-us UnifiedMaps-1410-01	522c0181-3227-52ec-8918-c043f165b09d	Strada 22 Decembrie 1989 nr. 36B, Targu-Mures	Address	1	Bucuresti ,Bucuresti ,Romania 70000	44.4333,26.1	44.55867416,26.27586365,44.30763532,25.92430115	Strada 22 Decembrie 1989 36B, 540052 Targu Mures, Romania	Address	46.5578995,24.5763531	2
en-us	en-us UnifiedMaps-1410-01	52421371-8135-5b81-af5c-cdac53fbf04e	709 Swedeland Rd, King of Prussia, PA 19406	Address	1	Midland ,Michigan ,United States 48674	43.6164,-84.1971	40.21925707,-75.15060425,39.95027979,-75.50216675	709 Swedeland Rd, King of Prussia, PA 19406,United States	PopulatedPlace	40.08094,-75.32433	2
en-us	en-us UnifiedMaps-1410-01	52547463-36d6-5cbe-adf8-c8649bcea2a8	southern bulvar 466 chatham nj	Address	1	Bayonne ,New Jersey ,United States 07002	40.6705,-74.1064	40.7886,-73.9953,40.6158,-74.4062	466 Southern Blvd, Chatham, NJ 07928,United States	PopulatedPlace	40.74184,-74.42967	2
en-us	en-us UnifiedMaps-1410-01	526a0b00-29a3-518c-b238-4103c82217cd	1021 Central Expy S	Address	1	Allen ,Texas ,United States	33.1032,-96.6706	33.2107,-96.4352,32.9561,-96.9296	ViewPortCenter	PopulatedPlace	33.0834921309906,-96.6824	2
en-us	en-us UnifiedMaps-1410-01	52802b3f-9664-58d2-b079-bb86bf643eec	19 maplewood way, mount pleasant ny	Address	1	Ossining ,New York ,United States 10562	41.165,-73.857	41.1274,-73.7556,41.126,-73.7584	19 Maplewood Way, Mount Pleasant, NY 10570,United States	PopulatedPlace	41.13255,-73.75555	2
en-us	en-us UnifiedMaps-1410-01	5282baeb-d5ac-5730-a5ae-37ba7d0fe685	inland empire and shelby	Address	1	Rancho Cucamonga ,California ,United States 91730	34.0995,-117.581	34.24472996,-117.40539551,33.95361274,-117.75695801	ViewPortCenter	PopulatedPlace	34.0992965292803,-117.58117676	2
en-us	en-us UnifiedMaps-1410-01	52ab50f4-8d39-5116-a26f-2a669957096b	1229 4th St	Address	1	Sioux City ,Iowa ,United States 51106	42.4632,-96.322	42.5081,-96.3254,42.4733,-96.4108	1229 4th St, Sioux City, IA 51101,United States	PopulatedPlace	42.4943,-96.39439	2
en-us	en-us UnifiedMaps-1410-01	52adb509-7b82-5425-851d-3addc07c21d3	56 Smith Rd, Windham, ME 04062, United States	Address	1	Dunedin ,Florida ,United States 34698	28.0288,-82.7689	43.97156907,-70.23078918,43.71801614,-70.58235168	56 Smith Rd, Windham, ME 04062,United States	PopulatedPlace	43.84476,-70.40669	2
en-us	en-us UnifiedMaps-1410-01	52be77f1-6e2c-5466-89a2-53ccd6fe9aa6	ul Hristo Tatarcev br47 g lokal 5, 1000	Address	1	Skopje ,Centar ,Macedonia 1004	42.0038,21.4522	42.13438579,21.62796021,41.87313998,21.27639771	ViewPortCenter	PopulatedPlace	42.0038969706314,21.45217896	13
en-us	en-us UnifiedMaps-1410-01	52d7232a-4e7a-5e1f-b643-09ba380afffa	7321 Reservation Dr, Springfield, VA 22153	Address	1	Springfield ,Virginia ,United States 22150	38.7609,-77.1852	38.893705,-77.09381104,38.61955292,-77.44537354	7321 Reservation Dr, Springfield, VA 22153,United States	PopulatedPlace	38.75659,-77.26989	2
en-us	en-us UnifiedMaps-1410-01	52dac70d-12f4-578c-8df8-2cd11d080ab1	807 Woodland Crossing, Fort Wayne, IN 46825, United States of America	Address	1	Fort Wayne ,Indiana ,United States 46815	41.1034,-85.0624	41.23547849,-84.8865509,40.97056664,-85.2381134	807 Woodland Crossing, Fort Wayne, IN 46825,United States	PopulatedPlace	41.17409,-85.1302	2
en-us	en-us UnifiedMaps-1410-01	52dbe117-7491-5c3b-9d94-a72ca275ae5c	503 n main st johnson city ks	Address	1	Haysville ,Kansas ,United States 67060	37.5433,-97.3657	37.6827335,-97.18986511,37.40398285,-97.54142761	N Main St, Johnson, KS 67855,United States	PopulatedPlace	37.57238,-101.7508	2
en-us	en-us UnifiedMaps-1410-01	52dc748e-02b7-569a-8d36-87b4a2850288	8520 W Palm Ln, Phoenix, AZ 85037	Address	1	Boaz ,Alabama ,United States 35957	34.1917,-86.1934	33.61805017,-112.06535339,33.32479104,-112.41691589	8520 W Palm Ln, Phoenix, AZ 85037,United States	PopulatedPlace	33.47132,-112.2425	2
en-us	en-us UnifiedMaps-1410-01	5304d76d-698d-50bf-b86b-38155fadda1c	6000universal blvd fl	Address	1	Mebane ,North Carolina ,United States 27302	36.1399,-79.2665	28.47993343,-81.45750117,28.46877386,-81.47262883	6000 Universal Blvd, Orlando, FL 32819,United States	PopulatedPlace	28.47435,-81.46497	2
en-us	en-us UnifiedMaps-1410-01	532aac43-dc34-56f9-a7dd-d07c3a26c163	3801 N Ashland (corner of Ashland & Grace), Chicago, Illinois 60613	Address	1	Bloomington ,Indiana ,United States 47401	39.0836,-86.4321	39.22001912,-86.25640869,38.94712734,-86.60797119	3801 N Ashland Ave, Chicago, IL 60613,United States	PopulatedPlace	41.95091,-87.66862	2
en-us	en-us UnifiedMaps-1410-01	532defe0-b3c3-5f35-8929-bbcc16ca4f4e	1106 Union St, West Springfield, Massachusetts, United States	Address	1	Edison ,New Jersey ,United States 08837	40.5033,-74.3411	40.63688313,-74.16526794,40.36956635,-74.51683044	1106 Union St, West Springfield, MA 01089,United States	PopulatedPlace	42.09587,-72.60583	2
en-us	en-us UnifiedMaps-1410-01	533051be-c438-58fd-9e78-34527d072220	99  Esplanade, Room No.408, 4th Floor Ratchadapisek  Road, Din Daeng, Bangkok, Thailand	Address	1	Bangkok ,Bangkok City ,Thailand 10900	13.7534,100.505	13.92407037,100.68077087,13.58258834,100.32920837	Ratchadaphisek 1, Din Daeng, Bangkok, Bangkok 10400, Thailand	PopulatedPlace	13.75999,100.56552	2
en-us	en-us UnifiedMaps-1410-01	533b0dcb-6357-5653-b265-401a03eee7fa	819 N Nixon Ave	Address	1	Sacramento ,California ,United States	38.5816,-121.494	38.5877,-121.332,38.5447,-121.432	819 N Nixon Ave, Booneville, AR 72927,United States	PopulatedPlace	38.5662032163198,-121.382	107
en-us	en-us UnifiedMaps-1410-01	533d5877-f352-56fb-a61c-2b219c8d6a81	144 Angevine Rd	Address	1	Troy ,Michigan ,United States	42.6056,-83.1499	42.73490915,-82.97424316,42.47614857,-83.32580566	144 Angevine Rd, Cornwall Bridge, CT 06754	Address	41.7352981567383,-73.3259811401367	2
en-us	en-us UnifiedMaps-1410-01	5372f3a0-9988-579c-ba0a-ff3b1d47283b	448 W. Nationwide Plaza, Columbus, Ohio  43215	Address	1	Columbus ,Ohio ,United States 43215	39.9653,-83.0235	40.10013461,-82.84790039,39.83068634,-83.19946289	448 W Nationwide Blvd, Columbus, OH 43215,United States	PopulatedPlace	39.96888,-83.0134	2
en-us	en-us UnifiedMaps-1410-01	53b64192-8d03-5adc-a9b7-a86443d17c9b	11-13 williamsbridge, ne	Address	1	Albany ,New York ,United States	42.6526,-73.7562	41.7133,-92.5355,41.6999,-92.5732	ViewPortCenter	PopulatedPlace	41.7066003491078,-92.55435	2
en-us	en-us UnifiedMaps-1410-01	53b8e5a5-eef7-558b-a119-a41df6adb3c0	1001 Intrepid Ave	Address	1	Modesto ,California ,United States	37.6391,-120.997	39.9473,-75.1538,39.9462,-75.1557	1001 Intrepid Ave, Philadelphia, PA 19112,United States	PopulatedPlace	39.89485,-75.17178	2
en-us	en-us UnifiedMaps-1410-01	53bcbeb3-dc23-501b-8f0e-003a2a46949b	317 la veta pass	Address	1	Denver ,Colorado ,United States 80228	39.6825,-105.157	39.7451,-105.192,39.7368,-105.201	La Veta Pass, CO	PopulatedPlace	37.5933113098145,-105.203727722168	5
en-us	en-us UnifiedMaps-1410-01	53e3c032-62ed-54f4-98f0-703403d03e36	3333 Piedmont Rd NE, Atlanta, GA 30305	Address	1	Atlanta ,Georgia ,United States	33.749,-84.388	33.99176508,-84.19647217,33.69977904,-84.54803467	3333 Piedmont Rd NE, Atlanta, GA 30305,United States	PopulatedPlace	33.84605,-84.37249	2
en-us	en-us UnifiedMaps-1410-01	5404e196-1006-5761-9352-6ad1d6dbef2f	10228 MULBERRY LN BRIDGEVIEW IL	Address	1	Woodridge ,Illinois ,United States 60517	41.7351,-88.0447	39.11068934,-95.5604248,38.98724103,-95.79045105	10228 Mulberry Ln, Bridgeview, IL 60455,United States	PopulatedPlace	41.70545,-87.80482	2
en-us	en-us UnifiedMaps-1410-01	541151ae-13df-581a-af31-1bf5cbe8fd28	1 Harbor Center, 94585	Address	1	Fairfield ,California ,United States 94534	38.2329,-122.125	38.37073225,-121.94961548,38.09457899,-122.30117798	1 Harbor Center, Suisun City, CA 94585,United States	PopulatedPlace	38.24207,-122.04	2
en-us	en-us UnifiedMaps-1410-01	543de439-4140-53ac-be1f-524ad38e904a	3111 john Willis road, new bern nc 28562	Address	1	Duvall ,Washington ,United States 98019	47.7303,-121.988	47.7817,-121.825,47.6948,-122.06	3111 John Willis Rd, New Bern, NC 28562,United States	PopulatedPlace	35.03236,-77.02016	2
en-us	en-us UnifiedMaps-1410-01	5461979a-c11c-5e1c-a3ed-9cfa41175de2	109 Inverness Dr E Suite J Englewood, CO 80012 USA	Address	1	Irving ,Texas ,United States 75062	32.85,-96.9613	32.99772237,-96.78543091,32.70237775,-97.13699341	109 Inverness Dr E, Englewood, CO 80112,United States	PopulatedPlace	39.57978,-104.86407	2
en-us	en-us UnifiedMaps-1410-01	54802188-2fd7-5e35-a799-7d59d44fb908	453 Hermitage Ave	Address	1	Livingston ,Tennessee ,United States 38570	36.376,-85.3234	36.323,-85.3302,36.3162,-85.341	453 Hermitage Ave, Cookeville, TN 38501,United States	PopulatedPlace	36.15102,-85.49103	2
en-us	en-us UnifiedMaps-1410-01	548ee052-9e22-5da2-bed9-8a587995d1c5	12 Longfield Road, Leamington Spa, Warwickshire	Address	1	Windsor ,Ontario ,Canada N9J 3M9	42.3178,-83.0339	42.44778143,-82.85820007,42.18782901,-83.20976257	12 Longfield Road, Sydenham, CV31 1,United Kingdom	PopulatedPlace	52.27729,-1.52003	2
en-us	en-us UnifiedMaps-1410-01	54aeb3e4-fbea-5a10-ba4a-7dc4725f66cc	10237 Western Ave, Downey, CA 90241, United States	Address	1	Los Angeles ,California ,United States	34.0522,-118.244	34.09702215,-117.95333862,33.80539692,-118.30490112	10237 Western Ave, Downey, CA 90241,United States	PopulatedPlace	33.95155,-118.12939	2
en-us	en-us UnifiedMaps-1410-01	54bbe85f-b795-5bbb-8579-41ed06b47af1	route 66 in 1950	Address	1	Carencro ,Louisiana ,United States 70520	30.336,-92.0465	37.9355,-94.4824,33.3672,-100.107	Route 66,Albuquerque,Bernalillo,New Mexico,United States,North America	PopulatedPlace	35.6840362898858,-97.2947	25
en-us	en-us UnifiedMaps-1410-01	54bc4598-e633-5737-bb5c-92e7f198cbbd	6767 johnson dr	Address	1	Paola ,Kansas ,United States 66071	38.5708,-94.8803	38.7080177,-94.70420837,38.43315244,-95.05577087	6767 Johnson Dr, Mission, KS 66202,United States	PopulatedPlace	39.02185,-94.66331	2
en-us	en-us UnifiedMaps-1410-01	54c985ff-5ba8-5054-95f9-1617e6455166	wemple rd bosier city ,la	Address	1	Saint Louis ,Missouri ,United States 63119	38.6135,-90.2919	38.75087036,-90.11604309,38.47616943,-90.46760559	Wemple Rd, Bossier City, LA 71111,United States	PopulatedPlace	32.5902,-93.71671	2
en-us	en-us UnifiedMaps-1410-01	54d09a6d-eedd-5f22-b632-0cff28023b03	8051 Vesta Avenue, Suite 2, Northfield Center, Ohio 4406	Address	1	Medina ,Ohio ,United States 44256	41.136,-81.864	41.26800121,-81.68815613,41.00322086,-82.03971863	Northfield Center, OH,United States	PopulatedPlace	41.31425,-81.54188	2
en-us	en-us UnifiedMaps-1410-01	55003347-3485-5dda-bb3c-fe094da9c408	36 Voutadon   Triptolemou, 11854 Athens, Greece	Address	1	Athina ,Attiki ,Greece 114 76	37.97,23.72	38.10862766,23.89595032,37.83148015,23.54438782	36 Voutadon, 118 54 Athens, Greece	PopulatedPlace	37.97893,23.71222	2
en-us	en-us UnifiedMaps-1410-01	5501354d-873e-549a-a527-859578c3b975	117 Greenwood Dr	Address	1	Daphne ,Alabama ,United States 36526	30.6093,-87.8602	30.612,-87.7228,30.6033,-87.741	117 Greenwood Dr, Daphne, AL 36526,United States	PopulatedPlace	30.63374,-87.88426	2
en-us	en-us UnifiedMaps-1410-01	550711ff-a520-501c-ac27-ffdc24127275	4890 Alliance Dr, Fairfax, VA 22030	Address	1	Glen Allen ,Virginia ,United States	37.666,-77.5064	38.98449905,-77.19818115,38.71069674,-77.54974365	4890 Alliance Dr, Fairfax, VA 22030,United States	PopulatedPlace	38.84777,-77.37378	2
en-us	en-us UnifiedMaps-1410-01	5507a1ef-1913-5d70-b3aa-66ff75c64235	Al. Paderewskiego 35, Wroclaw, Poland	Address	1	Warsaw ,Mazowieckie ,Poland 00-025	52.2287,21.0063	52.3361782,21.18164062,52.12084186,20.83007812	aleja Ignacego Paderewskiego 35, 51-612 Wroclaw, Poland	Address	51.1175423,17.0904274	2
en-us	en-us UnifiedMaps-1410-01	5509f787-311e-5a9c-a576-8885502d77be	2155 ARKANSAS LN,GRAND PERI, TX	Address	1	Saginaw ,Michigan ,United States 48603	43.4441,-84.0255	43.57143678,-83.84971619,43.31618575,-84.20127869	2155 Arkansas Ln, Grand Prairie, TX 75052,United States	PopulatedPlace	32.70436,-97.03355	2
en-us	en-us UnifiedMaps-1410-01	554145c5-2242-531b-9a5e-80a6723c9aad	406 N Seguin Rd, 78121	Address	1	Tulsa ,Oklahoma ,United States	36.154,-95.9928	29.3597,-98.0979,29.3507,-98.1165	406 N Seguin, La Vernia, TX 78121,United States	PopulatedPlace	29.35809,-98.10904	2
en-us	en-us UnifiedMaps-1410-01	554cb203-3c9f-5a48-9f39-e23baf575abd	109 derby ct taunton ma	Address	1	Broomfield ,Colorado ,United States 80021	39.895,-105.136	40.02971756,-104.96063232,39.75999141,-105.31219482	109 Derby St, Hingham, MA 02043	Address	42.1802855283022,-70.9081348031759	23
en-us	en-us UnifiedMaps-1410-01	55618c9a-47ff-5959-ba22-386963de3c81	3635 S Clyde Morris Blvd	Address	1	Palm Coast ,Florida ,United States 32137	29.5706,-81.2175	29.1667,-80.9977,29.1355,-81.0621	3635 S Clyde Morris Blvd, Port Orange, FL 32129,United States	PopulatedPlace	29.15174,-81.03453	2
en-us	en-us UnifiedMaps-1410-01	5588a8e1-cc93-5025-a032-4d8c5d06a9ec	2332 s mai	Address	1	Elkhart ,Indiana ,United States 46514	41.7179,-85.9664	41.9102,-85.7889,41.8964,-85.8088	2332 Main S, Dickinson, ND 58601,United States	PopulatedPlace	41.9033003728282,-85.79885	19
en-us	en-us UnifiedMaps-1410-01	558e9e7c-ac66-5c02-9070-3e2a008ec891	7192 BIRCH, TAYLOR, MI	Address	1	Farmington ,Michigan ,United States 48336	42.4629,-83.3499	42.24995429,-83.22249794,42.20012438,-83.30644035	7192 Birch St, Taylor, MI 48180,United States	PopulatedPlace	42.25498,-83.26044	2
en-us	en-us UnifiedMaps-1410-01	55a08a9f-d06f-5731-a906-b3eb7bbafac4	2245 GA HWY 166 carrollton, ga	Address	1	Norfolk ,Virginia ,United States 23507	36.8678,-76.3095	31.2406,-84.1912,31.2242,-84.2078	2245 GA-166, Carrollton, GA 30117,United States	PopulatedPlace	33.56153,-85.11502	2
en-us	en-us UnifiedMaps-1410-01	55b830da-28cc-53c4-9a8d-8fb6e81a7e30	fox glove street winter garden	Address	1	Winter Garden ,Florida ,United States 34787	28.4768,-81.6319	28.63093876,-81.45606995,28.32191122,-81.80763245	Fox Glove St, Winter Garden, FL 34787,United States	PopulatedPlace	28.51524,-81.60339	2
en-us	en-us UnifiedMaps-1410-01	55c5b923-525a-52a7-8c89-3d7c70045f98	sagg lake lane, sagaponack ny	Address	1	Islip ,New York ,United States 11751	40.738,-73.22	40.91299368,-73.02268982,40.64678258,-73.37425232	Sagg Lake Ln, Sagaponack, NY 11962,United States	PopulatedPlace	40.92417,-72.28029	2
en-us	en-us UnifiedMaps-1410-01	55cd641a-45a3-5545-8dfb-0a3736207278	 24 Academy Hill Drive hudson ny	Address	1	Troy ,New York ,United States	42.7345,-73.6881	42.241,-73.818,42.2317,-73.8273	24 Academy Hill Rd, Red Hook, NY 12571,United States	PopulatedPlace	41.96181,-73.78453	2
en-us	en-us UnifiedMaps-1410-01	55e22d15-f5bd-5d86-a93d-d0e5ad6bd432	325 Farnum Pike, Smithfield, Rhode Island	Address	1	Hope ,Rhode Island ,United States 02831	41.7498,-71.569	41.88080892,-71.39328003,41.61852235,-71.74484253	325 Farnum Pike, Smithfield, RI 02917,United States	PopulatedPlace	41.91187,-71.54279	2
en-us	en-us UnifiedMaps-1410-01	55e5d713-7f1b-5067-b9b6-ecbb6ffc144e	7501 Colapissa, New Orleans, LA 70125	Address	1	New Orleans ,Louisiana ,United States	29.9547,-90.0751	29.9603,-90.1088,29.9572,-90.1151	7501 Colapissa St, New Orleans, LA 70125,United States	PopulatedPlace	29.95844,-90.11189	2
en-us	en-us UnifiedMaps-1410-01	55f37026-fbcf-563f-b7f8-b83328bb83e5	34 Perimeter Rd, Windsor Locks, CT 06096, United States	Address	1	Danbury ,Connecticut ,United States 06810	41.3781,-73.4691	42.07682028,-72.51251221,41.81533775,-72.86407471	34 Perimeter Rd, Windsor Locks, CT 06096,United States	PopulatedPlace	41.94624,-72.6881	2
en-us	en-us UnifiedMaps-1410-01	55fafbea-ccc7-5f2c-83b5-9ee29fa33f62	50 pell ave 11703	Address	1	New York ,New York ,United States	40.7143,-74.006	40.84757977,-73.83018494,40.58110616,-74.18174744	50 Pell Ave, North Babylon, NY 11703,United States	PopulatedPlace	40.72886,-73.31963	2
